43,62,13,Citizen630,-10.0,love, sadness, fear
36,74,53,Citizen681,-30.0,disgust, shame, disgust
36,74,53,Citizen679,10.0,anger, kindness, kindness
Some(2023-06-29 12:28:07),282,39,18,Citizen712,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen415,-10.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen599,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen1,-30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen350,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen27,-10.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen431,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen279,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen819,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen938,30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen897,10.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen530,-30.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen829,-10.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen237,10.0,stress, conflict, sadness
Some(2023-06-29 12:28:07),282,39,18,Citizen770,-10.0,stress, conflict, sadness
865,85,17,Citizen543,-10.0,fear, kindness, envy
865,85,17,Citizen752,10.0,peace, stress, contentment
865,85,17,Citizen658,-30.0,shame, frustration, shame
865,85,17,Citizen156,10.0,hope, envy, love
865,85,17,Citizen724,-10.0,happiness, disgust, anger
865,85,17,Citizen146,-10.0,frustration, peace, conflict
865,85,17,Citizen324,-30.0,shame, disgust, shame
865,85,17,Citizen176,-10.0,peace, stress, sadness
865,85,17,Citizen970,-10.0,shame, kindness, guilt
865,85,17,Citizen295,-10.0,fear, gratitude, conflict
865,85,17,Citizen536,-10.0,guilt, stress, serenity
865,85,17,Citizen138,-30.0,fear, sadness, shame
865,85,17,Citizen378,-10.0,disgust, conflict, happiness
946,78,58,Citizen17,-30.0,disgust, stress, frustration
946,78,58,Citizen528,10.0,harmony, fear, peace
946,78,58,Citizen78,-10.0,sadness, conflict, contentment
946,78,58,Citizen453,10.0,happiness, shame, joy
946,78,58,Citizen837,-10.0,happiness, fear, disgust
946,78,58,Citizen681,10.0,hope, shame, gratitude
946,78,58,Citizen644,10.0,hope, conflict, contentment
946,78,58,Citizen601,10.0,guilt, gratitude, gratitude
Some(2023-06-29 12:23:29),229,66,1,Citizen655,30.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen400,-30.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen132,10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen420,30.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen65,-10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen961,10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen339,30.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen75,10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen249,-10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen874,10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen711,-10.0,fear, democracy, harmony
Some(2023-06-29 12:23:29),229,66,1,Citizen887,30.0,fear, democracy, harmony
262,3,32,Citizen277,-10.0,frustration, frustration, happiness
262,3,32,Citizen742,10.0,stress, hope, joy
262,3,32,Citizen903,10.0,envy, peace, contentment
262,3,32,Citizen182,10.0,hope, joy, disgust
262,3,32,Citizen238,10.0,contentment, stress, love
262,3,32,Citizen487,-10.0,peace, anger, anger
262,3,32,Citizen906,30.0,gratitude, serenity, love
262,3,32,Citizen539,10.0,happiness, serenity, stress
262,3,32,Citizen100,-10.0,guilt, fear, happiness
262,3,32,Citizen506,-10.0,sadness, shame, happiness
616,103,94,No citizen detected.
282,40,10,Citizen594,-10.0,serenity, fear, disgust
282,40,10,Citizen888,30.0,hope, love, love
282,40,10,Citizen707,-10.0,kindness, sadness, envy
282,40,10,Citizen978,-30.0,shame, sadness, sadness
282,40,10,Citizen40,10.0,conflict, happiness, kindness
282,40,10,Citizen773,-10.0,shame, shame, peace
282,40,10,Citizen859,10.0,fear, happiness, peace
282,40,10,Citizen243,10.0,peace, stress, gratitude
282,40,10,Citizen773,-10.0,joy, shame, guilt
282,40,10,Citizen514,10.0,joy, happiness, anger
282,40,10,Citizen838,-10.0,sadness, sadness, love
67,63,83,Citizen836,30.0,gratitude, contentment, conflict
67,63,83,Citizen409,-10.0,gratitude, contentment, conflict
67,63,83,Citizen672,10.0,gratitude, contentment, conflict
67,63,83,Citizen623,30.0,gratitude, contentment, conflict
67,63,83,Citizen535,30.0,gratitude, contentment, conflict
67,63,83,Citizen521,-10.0,gratitude, contentment, conflict
67,63,83,Citizen385,30.0,gratitude, contentment, conflict
67,63,83,Citizen158,30.0,gratitude, contentment, conflict
40,65,72,Citizen662,-10.0,disgust, freedom, hope
40,65,72,Citizen760,-10.0,disgust, freedom, hope
40,65,72,Citizen260,30.0,disgust, freedom, hope
40,65,72,Citizen444,10.0,disgust, freedom, hope
40,65,72,Citizen707,30.0,disgust, freedom, hope
40,65,72,Citizen440,30.0,disgust, freedom, hope
40,65,72,Citizen870,30.0,disgust, freedom, hope
40,65,72,Citizen877,10.0,disgust, freedom, hope
40,65,72,Citizen525,10.0,disgust, freedom, hope
71,60,57,Citizen166,10.0,kindness, stress, harmony
71,60,57,Citizen843,10.0,kindness, gratitude, frustration
71,60,57,Citizen357,-30.0,guilt, shame, sadness
71,60,57,Citizen201,-10.0,fear, kindness, anger
71,60,57,Citizen937,10.0,contentment, serenity, stress
71,60,57,Citizen201,10.0,harmony, conflict, kindness
71,60,57,Citizen253,10.0,stress, hope, peace
71,60,57,Citizen40,-30.0,frustration, frustration, sadness
612,62,78,Citizen971,10.0,hope, kindness, love
612,62,78,Citizen707,30.0,hope, kindness, love
612,62,78,Citizen271,10.0,hope, kindness, love
612,62,78,Citizen88,10.0,hope, kindness, love
612,62,78,Citizen223,10.0,hope, kindness, love
612,62,78,Citizen440,30.0,hope, kindness, love
612,62,78,Citizen931,30.0,hope, kindness, love
612,62,78,Citizen402,10.0,hope, kindness, love
612,62,78,Citizen514,30.0,hope, kindness, love
612,62,78,Citizen153,-10.0,hope, kindness, love
865,87,15,Citizen573,-10.0,joy, disgust, fear
865,87,15,Citizen543,-10.0,fear, kindness, envy
865,87,15,Citizen752,10.0,peace, stress, contentment
865,87,15,Citizen724,-10.0,happiness, disgust, anger
865,87,15,Citizen146,-10.0,frustration, peace, conflict
865,87,15,Citizen324,-30.0,shame, disgust, shame
865,87,15,Citizen176,-10.0,peace, stress, sadness
865,87,15,Citizen970,-10.0,shame, kindness, guilt
341,93,94,Citizen681,10.0,sadness, love, contentment
341,93,94,Citizen725,10.0,sadness, love, contentment
341,93,94,Citizen240,30.0,sadness, love, contentment
341,93,94,Citizen956,10.0,sadness, love, contentment
341,93,94,Citizen750,10.0,sadness, love, contentment
341,93,94,Citizen500,30.0,sadness, love, contentment
341,93,94,Citizen690,10.0,sadness, love, contentment
341,93,94,Citizen807,10.0,sadness, love, contentment
341,93,94,Citizen664,-10.0,sadness, love, contentment
341,93,94,Citizen614,-10.0,sadness, love, contentment
341,93,94,Citizen435,10.0,sadness, love, contentment
341,93,94,Citizen708,10.0,sadness, love, contentment
68,43,45,Citizen372,10.0,frustration, contentment, love
68,43,45,Citizen769,10.0,contentment, conflict, happiness
68,43,45,Citizen418,10.0,love, contentment, disgust
68,43,45,Citizen297,-10.0,sadness, fear, happiness
68,43,45,Citizen860,30.0,hope, serenity, happiness
68,43,45,Citizen277,10.0,happiness, conflict, happiness
68,43,45,Citizen616,-10.0,frustration, shame, serenity
68,43,45,Citizen41,-30.0,disgust, sadness, conflict
68,43,45,Citizen248,10.0,contentment, conflict, serenity
68,43,45,Citizen597,-10.0,love, frustration, guilt
68,43,45,Citizen966,-10.0,disgust, stress, joy
43,64,12,Citizen520,10.0,harmony, serenity, conflict
43,64,12,Citizen630,-10.0,love, sadness, fear
43,64,12,Citizen494,-10.0,kindness, shame, disgust
43,64,12,Citizen760,-10.0,conflict, love, anger
43,64,12,Citizen777,-30.0,fear, stress, shame
43,64,12,Citizen858,-10.0,anger, peace, disgust
43,64,12,Citizen723,-10.0,serenity, stress, fear
43,64,12,Citizen325,10.0,gratitude, peace, anger
43,64,12,Citizen674,10.0,peace, serenity, anger
192,60,92,Citizen421,30.0,happiness, disgust, happiness
192,60,92,Citizen260,30.0,happiness, disgust, happiness
192,60,92,Citizen649,10.0,happiness, disgust, happiness
192,60,92,Citizen767,30.0,happiness, disgust, happiness
192,60,92,Citizen290,30.0,happiness, disgust, happiness
192,60,92,Citizen717,10.0,happiness, disgust, happiness
192,60,92,Citizen273,-10.0,happiness, disgust, happiness
192,60,92,Citizen586,10.0,happiness, disgust, happiness
192,60,92,Citizen100,30.0,happiness, disgust, happiness
192,60,92,Citizen946,30.0,happiness, disgust, happiness
192,60,92,Citizen375,30.0,happiness, disgust, happiness
192,60,92,Citizen642,30.0,happiness, disgust, happiness
192,60,92,Citizen22,30.0,happiness, disgust, happiness
192,60,92,Citizen354,-10.0,happiness, disgust, happiness
453,87,38,Citizen709,10.0,love, stress, peace
453,87,38,Citizen491,-10.0,love, stress, peace
453,87,38,Citizen698,10.0,love, stress, peace
453,87,38,Citizen326,-10.0,love, stress, peace
453,87,38,Citizen26,30.0,love, stress, peace
453,87,38,Citizen942,-10.0,love, stress, peace
453,87,38,Citizen480,-10.0,love, stress, peace
453,87,38,Citizen529,10.0,love, stress, peace
453,87,38,Citizen569,10.0,love, stress, peace
946,77,58,Citizen17,-30.0,disgust, stress, frustration
946,77,58,Citizen528,10.0,harmony, fear, peace
946,77,58,Citizen78,-10.0,sadness, conflict, contentment
946,77,58,Citizen453,10.0,happiness, shame, joy
946,77,58,Citizen837,-10.0,happiness, fear, disgust
946,77,58,Citizen681,10.0,hope, shame, gratitude
946,77,58,Citizen644,10.0,hope, conflict, contentment
946,77,58,Citizen601,10.0,guilt, gratitude, gratitude
946,77,58,Citizen485,-10.0,gratitude, stress, envy
725,32,33,Citizen641,30.0,harmony, kindness, hope
725,32,33,Citizen31,-10.0,anger, hope, envy
725,32,33,Citizen887,-30.0,conflict, fear, conflict
725,32,33,Citizen846,-30.0,envy, anger, anger
725,32,33,Citizen37,-10.0,guilt, sadness, peace
725,32,33,Citizen152,10.0,peace, harmony, stress
725,32,33,Citizen690,30.0,harmony, love, hope
725,32,33,Citizen854,10.0,kindness, shame, harmony
725,32,33,Citizen508,-30.0,envy, conflict, sadness
235,89,37,Citizen551,30.0,peace, love, joy
235,89,37,Citizen59,-10.0,contentment, envy, envy
235,89,37,Citizen369,10.0,conflict, harmony, love
235,89,37,Citizen81,-10.0,gratitude, stress, anger
235,89,37,Citizen141,10.0,hope, shame, peace
235,89,37,Citizen855,-30.0,envy, conflict, stress
235,89,37,Citizen565,-10.0,hope, disgust, stress
235,89,37,Citizen572,-10.0,happiness, frustration, conflict
235,89,37,Citizen747,-10.0,frustration, guilt, peace
235,89,37,Citizen425,-30.0,guilt, frustration, shame
235,89,37,Citizen328,30.0,hope, kindness, contentment
235,89,37,Citizen336,10.0,disgust, peace, serenity
235,89,37,Citizen921,-10.0,anger, love, anger
235,89,37,Citizen214,10.0,guilt, contentment, hope
71,61,53,Citizen525,-10.0,envy, contentment, conflict
71,61,53,Citizen197,-10.0,joy, fear, conflict
71,61,53,Citizen166,10.0,kindness, stress, harmony
71,61,53,Citizen357,-30.0,guilt, shame, sadness
71,61,53,Citizen253,10.0,stress, hope, peace
Some(2023-06-29 12:21:04),84,51,7,Citizen657,30.0,kindness, frustration, democracy
Some(2023-06-29 12:21:04),84,51,7,Citizen407,10.0,kindness, frustration, democracy
Some(2023-06-29 12:21:04),84,51,7,Citizen589,10.0,kindness, frustration, democracy
Some(2023-06-29 12:21:04),84,51,7,Citizen603,10.0,kindness, frustration, democracy
Some(2023-06-29 12:21:04),84,51,7,Citizen212,-10.0,kindness, frustration, democracy
Some(2023-06-29 12:21:04),84,51,7,Citizen456,10.0,kindness, frustration, democracy
899,35,58,Citizen908,-10.0,envy, joy, anger
899,35,58,Citizen455,30.0,happiness, happiness, kindness
899,35,58,Citizen790,-10.0,peace, conflict, envy
899,35,58,Citizen875,10.0,gratitude, anger, harmony
899,35,58,Citizen19,-10.0,guilt, disgust, hope
899,35,58,Citizen473,-10.0,frustration, serenity, envy
899,35,58,Citizen8,-10.0,harmony, disgust, shame
899,35,58,Citizen557,10.0,serenity, hope, frustration
899,35,58,Citizen375,30.0,hope, love, joy
899,35,58,Citizen8,10.0,love, hope, conflict
36,73,57,Citizen835,-10.0,anger, shame, contentment
36,73,57,Citizen681,10.0,hope, shame, gratitude
36,73,57,Citizen644,10.0,hope, conflict, contentment
36,73,57,Citizen601,10.0,guilt, gratitude, gratitude
36,73,57,Citizen485,-10.0,gratitude, stress, envy
36,73,57,Citizen445,10.0,love, kindness, shame
36,73,57,Citizen578,10.0,sadness, love, happiness
36,73,57,Citizen835,10.0,contentment, sadness, harmony
36,73,57,Citizen71,-10.0,fear, happiness, sadness
36,73,57,Citizen175,-10.0,fear, guilt, serenity
36,73,57,Citizen990,10.0,happiness, love, envy
36,73,57,Citizen537,-30.0,shame, conflict, frustration
616,103,93,No citizen detected.
168,63,66,Citizen563,-10.0,anger, stress, harmony
168,63,66,Citizen889,-10.0,conflict, stress, kindness
168,63,66,Citizen671,-10.0,anger, shame, serenity
168,63,66,Citizen395,10.0,gratitude, anger, love
168,63,66,Citizen583,-10.0,anger, joy, stress
168,63,66,Citizen530,-10.0,conflict, joy, frustration
168,63,66,Citizen201,-10.0,fear, kindness, anger
168,63,66,Citizen672,10.0,guilt, joy, harmony
43,59,8,Citizen760,-10.0,conflict, love, anger
43,59,8,Citizen777,-30.0,fear, stress, shame
43,59,8,Citizen858,-10.0,anger, peace, disgust
43,59,8,Citizen723,-10.0,serenity, stress, fear
43,59,8,Citizen325,10.0,gratitude, peace, anger
43,59,8,Citizen674,10.0,peace, serenity, anger
43,59,8,Citizen545,-10.0,harmony, fear, guilt
43,59,8,Citizen159,-10.0,hope, anger, frustration
43,59,8,Citizen866,10.0,joy, serenity, shame
43,59,8,Citizen872,-10.0,guilt, stress, happiness
43,59,8,Citizen466,10.0,guilt, serenity, love
43,59,8,Citizen303,10.0,guilt, peace, gratitude
911,7,2,Citizen707,30.0,stress, serenity, harmony
911,7,2,Citizen336,10.0,stress, serenity, harmony
911,7,2,Citizen574,10.0,stress, serenity, harmony
911,7,2,Citizen267,10.0,stress, serenity, harmony
911,7,2,Citizen982,10.0,stress, serenity, harmony
911,7,2,Citizen860,-10.0,stress, serenity, harmony
911,7,2,Citizen265,30.0,stress, serenity, harmony
911,7,2,Citizen785,10.0,stress, serenity, harmony
911,7,2,Citizen654,10.0,stress, serenity, harmony
262,4,27,Citizen608,-30.0,envy, sadness, shame
262,4,27,Citizen182,10.0,hope, joy, disgust
262,4,27,Citizen716,10.0,kindness, happiness, stress
262,4,27,Citizen487,-10.0,peace, anger, anger
262,4,27,Citizen506,-10.0,sadness, shame, happiness
262,4,27,Citizen759,30.0,peace, kindness, harmony
899,33,54,Citizen427,10.0,guilt, happiness, hope
899,33,54,Citizen19,-10.0,guilt, disgust, hope
899,33,54,Citizen473,-10.0,frustration, serenity, envy
899,33,54,Citizen220,10.0,happiness, love, envy
899,33,54,Citizen505,10.0,kindness, frustration, love
899,33,54,Citizen557,10.0,serenity, hope, frustration
899,33,54,Citizen375,30.0,hope, love, joy
899,33,54,Citizen8,10.0,love, hope, conflict
899,33,54,Citizen882,10.0,frustration, hope, serenity
899,33,54,Citizen275,10.0,kindness, anger, harmony
262,4,31,Citizen608,-30.0,envy, sadness, shame
262,4,31,Citizen277,-10.0,frustration, frustration, happiness
262,4,31,Citizen742,10.0,stress, hope, joy
262,4,31,Citizen903,10.0,envy, peace, contentment
262,4,31,Citizen182,10.0,hope, joy, disgust
262,4,31,Citizen238,10.0,contentment, stress, love
262,4,31,Citizen487,-10.0,peace, anger, anger
262,4,31,Citizen906,30.0,gratitude, serenity, love
262,4,31,Citizen539,10.0,happiness, serenity, stress
262,4,31,Citizen100,-10.0,guilt, fear, happiness
262,4,31,Citizen506,-10.0,sadness, shame, happiness
262,4,31,Citizen759,30.0,peace, kindness, harmony
526,70,39,Citizen253,10.0,joy, guilt, love
526,70,39,Citizen188,10.0,love, hope, shame
526,70,39,Citizen583,30.0,gratitude, hope, gratitude
526,70,39,Citizen592,30.0,contentment, peace, love
526,70,39,Citizen914,-30.0,stress, anger, fear
526,70,39,Citizen542,30.0,hope, happiness, serenity
526,70,39,Citizen37,10.0,frustration, hope, gratitude
526,70,39,Citizen446,10.0,joy, happiness, disgust
526,70,39,Citizen743,30.0,peace, peace, love
526,70,39,Citizen383,10.0,peace, fear, love
989,19,55,Citizen884,30.0,sadness, happiness, anger
989,19,55,Citizen272,10.0,sadness, happiness, anger
989,19,55,Citizen568,-10.0,sadness, happiness, anger
989,19,55,Citizen535,10.0,sadness, happiness, anger
989,19,55,Citizen37,30.0,sadness, happiness, anger
989,19,55,Citizen632,-10.0,sadness, happiness, anger
989,19,55,Citizen735,10.0,sadness, happiness, anger
989,19,55,Citizen353,30.0,sadness, happiness, anger
989,19,55,Citizen99,-10.0,sadness, happiness, anger
989,19,55,Citizen67,30.0,sadness, happiness, anger
989,19,55,Citizen311,-10.0,sadness, happiness, anger
36,73,57,Citizen835,-10.0,anger, shame, contentment
36,73,57,Citizen681,10.0,hope, shame, gratitude
36,73,57,Citizen644,10.0,hope, conflict, contentment
36,73,57,Citizen601,10.0,guilt, gratitude, gratitude
36,73,57,Citizen485,-10.0,gratitude, stress, envy
36,73,57,Citizen445,10.0,love, kindness, shame
36,73,57,Citizen578,10.0,sadness, love, happiness
36,73,57,Citizen835,10.0,contentment, sadness, harmony
36,73,57,Citizen71,-10.0,fear, happiness, sadness
36,73,57,Citizen175,-10.0,fear, guilt, serenity
36,73,57,Citizen990,10.0,happiness, love, envy
36,73,57,Citizen537,-30.0,shame, conflict, frustration
282,37,17,Citizen415,-10.0,contentment, sadness, anarchy
282,37,17,Citizen599,30.0,contentment, sadness, anarchy
282,37,17,Citizen1,-30.0,contentment, sadness, anarchy
282,37,17,Citizen350,30.0,contentment, sadness, anarchy
282,37,17,Citizen27,-10.0,contentment, sadness, anarchy
282,37,17,Citizen960,30.0,contentment, sadness, anarchy
282,37,17,Citizen431,30.0,contentment, sadness, anarchy
282,37,17,Citizen279,30.0,contentment, sadness, anarchy
282,37,17,Citizen819,30.0,contentment, sadness, anarchy
282,37,17,Citizen938,30.0,contentment, sadness, anarchy
282,37,17,Citizen897,10.0,contentment, sadness, anarchy
282,37,17,Citizen530,-30.0,contentment, sadness, anarchy
282,37,17,Citizen237,10.0,contentment, sadness, anarchy
282,37,17,Citizen770,-10.0,contentment, sadness, anarchy
282,37,17,Citizen54,30.0,contentment, sadness, anarchy
282,37,17,Citizen455,10.0,contentment, sadness, anarchy
282,37,17,Citizen248,10.0,contentment, sadness, anarchy
262,4,28,Citizen608,-30.0,envy, sadness, shame
262,4,28,Citizen182,10.0,hope, joy, disgust
262,4,28,Citizen238,10.0,contentment, stress, love
262,4,28,Citizen487,-10.0,peace, anger, anger
262,4,28,Citizen506,-10.0,sadness, shame, happiness
262,4,28,Citizen759,30.0,peace, kindness, harmony
Some(2023-06-28 23:29:55),842,2,43,Citizen772,10.0,love, serenity, democracy
Some(2023-06-28 23:29:55),842,2,43,Citizen206,-10.0,love, serenity, democracy
Some(2023-06-28 23:29:55),842,2,43,Citizen833,10.0,love, serenity, democracy
Some(2023-06-28 23:29:55),842,2,43,Citizen523,10.0,love, serenity, democracy
Some(2023-06-28 23:29:55),842,2,43,Citizen160,-10.0,love, serenity, democracy
Some(2023-06-28 23:29:55),842,2,43,Citizen343,-10.0,love, serenity, democracy
Some(2023-06-28 23:29:55),842,2,43,Citizen575,30.0,love, serenity, democracy
